id,brand,model,body_type,generation,year_from,year_to,category,part_code,part_name_en,part_name_az,price_min_azn,price_avg_azn,price_max_azn,price_type
1111,Hyundai,Accent,Sedan,HC,2018,2022,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,60,110,220,estimate
1112,Hyundai,Accent,Sedan,HC,2018,2022,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,60,110,220,estimate
1113,Hyundai,Accent,Sedan,HC,2018,2022,Wheels,front_left_tire,Front Left Tire,Ön sol şin,50,90,180,estimate
1114,Hyundai,Accent,Sedan,HC,2018,2022,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,50,90,180,estimate
1115,Hyundai,Accent,Sedan,HC,2018,2022,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,50,90,180,estimate
1116,Hyundai,Accent,Sedan,HC,2018,2022,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,50,90,180,estimate
1117,Hyundai,Accent,Sedan,HC,2018,2022,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,20,35,70,estimate
1118,Hyundai,Accent,Sedan,HC,2018,2022,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,20,40,75,estimate
1119,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,110,210,410,estimate
1120,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Front,front_grille,Front Grille,Ön radiator barmaqlığı,45,85,170,estimate
1121,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Front,hood,Hood (Bonnet),Kapot,120,220,450,estimate
1122,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Front,left_headlight,Left Headlight,Sol ön fara,160,300,600,estimate
1123,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Front,right_headlight,Right Headlight,Sağ ön fara,160,300,600,estimate
1124,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Front,left_fog_light,Left Fog Light,Sol duman farası,25,40,85,estimate
1125,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Front,right_fog_light,Right Fog Light,Sağ duman farası,25,40,85,estimate
1126,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,120,220,430,estimate
1127,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),110,210,410,estimate
1128,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),65,120,240,estimate
1129,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),65,120,240,estimate
1130,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,45,85,170,estimate
1131,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,65,120,240,estimate
1132,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,65,120,240,estimate
1133,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),130,240,490,estimate
1134,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),130,240,490,estimate
1135,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,front_left_door,Front Left Door,Ön sol qapı,150,280,550,estimate
1136,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,front_right_door,Front Right Door,Ön sağ qapı,150,280,550,estimate
1137,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,140,260,525,estimate
1138,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,140,260,525,estimate
1139,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),60,110,220,estimate
1140,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Glass,front_windshield,Front Windshield,Ön şüşə,100,190,380,estimate
1141,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Glass,rear_windshield,Rear Windshield,Arxa şüşə,75,140,280,estimate
1142,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,35,65,130,estimate
1143,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,35,65,130,estimate
1144,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,35,60,120,estimate
1145,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,35,60,120,estimate
1146,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,30,55,110,estimate
1147,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,95,170,340,estimate
1148,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,95,170,340,estimate
1149,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,20,40,75,estimate
1150,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,15,30,55,estimate
1151,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Roof,roof_panel,Roof Panel,Tavan paneli,180,330,650,estimate
1152,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,75,140,280,estimate
1153,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,75,140,280,estimate
1154,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,75,140,280,estimate
1155,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,75,140,280,estimate
1156,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,front_left_tire,Front Left Tire,Ön sol şin,60,110,220,estimate
1157,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,60,110,220,estimate
1158,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,60,110,220,estimate
1159,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,60,110,220,estimate
1160,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,25,40,85,estimate
1161,Hyundai,Accent,Sedan,HC (facelift) / new gen,2023,9999,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,25,45,95,estimate
1162,Hyundai,Elantra,Sedan,MD,2012,2015,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,95,170,340,estimate
1163,Hyundai,Elantra,Sedan,MD,2012,2015,Front,front_grille,Front Grille,Ön radiator barmaqlığı,40,70,140,estimate
1164,Hyundai,Elantra,Sedan,MD,2012,2015,Front,hood,Hood (Bonnet),Kapot,100,180,370,estimate
1165,Hyundai,Elantra,Sedan,MD,2012,2015,Front,left_headlight,Left Headlight,Sol ön fara,130,240,490,estimate
1166,Hyundai,Elantra,Sedan,MD,2012,2015,Front,right_headlight,Right Headlight,Sağ ön fara,130,240,490,estimate
1167,Hyundai,Elantra,Sedan,MD,2012,2015,Front,left_fog_light,Left Fog Light,Sol duman farası,20,35,70,estimate
1168,Hyundai,Elantra,Sedan,MD,2012,2015,Front,right_fog_light,Right Fog Light,Sağ duman farası,20,35,70,estimate
1169,Hyundai,Elantra,Sedan,MD,2012,2015,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,95,180,350,estimate
1170,Hyundai,Elantra,Sedan,MD,2012,2015,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),95,170,340,estimate
1171,Hyundai,Elantra,Sedan,MD,2012,2015,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),55,100,200,estimate
1172,Hyundai,Elantra,Sedan,MD,2012,2015,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),55,100,200,estimate
1173,Hyundai,Elantra,Sedan,MD,2012,2015,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,40,70,140,estimate
1174,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,55,100,200,estimate
1175,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,55,100,200,estimate
1176,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),110,200,400,estimate
1177,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),110,200,400,estimate
1178,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,front_left_door,Front Left Door,Ön sol qapı,130,230,460,estimate
1179,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,front_right_door,Front Right Door,Ön sağ qapı,130,230,460,estimate
1180,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,120,210,430,estimate
1181,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,120,210,430,estimate
1182,Hyundai,Elantra,Sedan,MD,2012,2015,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),50,90,180,estimate
1183,Hyundai,Elantra,Sedan,MD,2012,2015,Glass,front_windshield,Front Windshield,Ön şüşə,85,150,310,estimate
1184,Hyundai,Elantra,Sedan,MD,2012,2015,Glass,rear_windshield,Rear Windshield,Arxa şüşə,65,110,230,estimate
1185,Hyundai,Elantra,Sedan,MD,2012,2015,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,30,55,110,estimate
1186,Hyundai,Elantra,Sedan,MD,2012,2015,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,30,55,110,estimate
1187,Hyundai,Elantra,Sedan,MD,2012,2015,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,25,50,100,estimate
1188,Hyundai,Elantra,Sedan,MD,2012,2015,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,25,50,100,estimate
1189,Hyundai,Elantra,Sedan,MD,2012,2015,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,25,45,90,estimate
1190,Hyundai,Elantra,Sedan,MD,2012,2015,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,75,140,280,estimate
1191,Hyundai,Elantra,Sedan,MD,2012,2015,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,75,140,280,estimate
1192,Hyundai,Elantra,Sedan,MD,2012,2015,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,15,30,60,estimate
1193,Hyundai,Elantra,Sedan,MD,2012,2015,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,15,25,45,estimate
1194,Hyundai,Elantra,Sedan,MD,2012,2015,Roof,roof_panel,Roof Panel,Tavan paneli,150,270,525,estimate
1195,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,65,110,230,estimate
1196,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,65,110,230,estimate
1197,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,65,110,230,estimate
1198,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,65,110,230,estimate
1199,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,front_left_tire,Front Left Tire,Ön sol şin,50,90,180,estimate
1200,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,50,90,180,estimate
1201,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,50,90,180,estimate
1202,Hyundai,Elantra,Sedan,MD,2012,2015,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,50,90,180,estimate
1203,Hyundai,Elantra,Sedan,MD,2012,2015,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,20,35,70,estimate
1204,Hyundai,Elantra,Sedan,MD,2012,2015,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,20,40,75,estimate
1205,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,110,200,400,estimate
1206,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Front,front_grille,Front Grille,Ön radiator barmaqlığı,45,80,160,estimate
1207,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Front,hood,Hood (Bonnet),Kapot,120,220,430,estimate
1208,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Front,left_headlight,Left Headlight,Sol ön fara,160,290,575,estimate
1209,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Front,right_headlight,Right Headlight,Sağ ön fara,160,290,575,estimate
1210,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Front,left_fog_light,Left Fog Light,Sol duman farası,20,40,80,estimate
1211,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Front,right_fog_light,Right Fog Light,Sağ duman farası,20,40,80,estimate
1212,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,110,210,410,estimate
1213,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),110,200,400,estimate
1214,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),65,120,230,estimate
1215,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),65,120,230,estimate
1216,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,45,80,160,estimate
1217,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,65,120,230,estimate
1218,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,65,120,230,estimate
1219,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),130,230,470,estimate
1220,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),130,230,470,estimate
1221,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,front_left_door,Front Left Door,Ön sol qapı,150,270,550,estimate
1222,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,front_right_door,Front Right Door,Ön sağ qapı,150,270,550,estimate
1223,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,140,250,500,estimate
1224,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,140,250,500,estimate
1225,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),60,110,220,estimate
1226,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Glass,front_windshield,Front Windshield,Ön şüşə,100,180,360,estimate
1227,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Glass,rear_windshield,Rear Windshield,Arxa şüşə,75,140,270,estimate
1228,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,35,65,130,estimate
1229,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,35,65,130,estimate
1230,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,30,60,120,estimate
1231,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,30,60,120,estimate
1232,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,30,55,110,estimate
1233,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,90,160,320,estimate
1234,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,90,160,320,estimate
1235,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,20,35,70,estimate
1236,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,15,25,55,estimate
1237,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Roof,roof_panel,Roof Panel,Tavan paneli,170,320,625,estimate
1238,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,75,140,270,estimate
1239,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,75,140,270,estimate
1240,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,75,140,270,estimate
1241,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,75,140,270,estimate
1242,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,front_left_tire,Front Left Tire,Ön sol şin,60,110,220,estimate
1243,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,60,110,220,estimate
1244,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,60,110,220,estimate
1245,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,60,110,220,estimate
1246,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,20,40,80,estimate
1247,Hyundai,Elantra,Sedan,AD (pre-facelift),2016,2018,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,25,45,90,estimate
1248,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,110,200,400,estimate
1249,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Front,front_grille,Front Grille,Ön radiator barmaqlığı,45,80,160,estimate
1250,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Front,hood,Hood (Bonnet),Kapot,120,220,430,estimate
1251,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Front,left_headlight,Left Headlight,Sol ön fara,160,290,575,estimate
1252,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Front,right_headlight,Right Headlight,Sağ ön fara,160,290,575,estimate
1253,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Front,left_fog_light,Left Fog Light,Sol duman farası,20,40,80,estimate
1254,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Front,right_fog_light,Right Fog Light,Sağ duman farası,20,40,80,estimate
1255,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Rear,rear_bumper_cover,Rear Bumper Cover,Arxa bamper örtüyü,110,210,410,estimate
1256,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Rear,trunk_lid,Trunk Lid,Baqaj qapağı (Sedan),110,200,400,estimate
1257,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Rear,left_taillight,Left Taillight,Sol arxa fara (stop),65,120,230,estimate
1258,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Rear,right_taillight,Right Taillight,Sağ arxa fara (stop),65,120,230,estimate
1259,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Rear,rear_spoiler,Rear Spoiler,Arxa spoyler,45,80,160,estimate
1260,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,front_left_fender,Front Left Fender,Ön sol qanad,65,120,230,estimate
1261,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,front_right_fender,Front Right Fender,Ön sağ qanad,65,120,230,estimate
1262,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,rear_left_quarter_panel,Rear Left Quarter Panel,Arxa sol yan panel (qanad),130,230,470,estimate
1263,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,rear_right_quarter_panel,Rear Right Quarter Panel,Arxa sağ yan panel (qanad),130,230,470,estimate
1264,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,front_left_door,Front Left Door,Ön sol qapı,150,270,550,estimate
1265,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,front_right_door,Front Right Door,Ön sağ qapı,150,270,550,estimate
1266,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,rear_left_door,Rear Left Door,Arxa sol qapı,140,250,500,estimate
1267,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,rear_right_door,Rear Right Door,Arxa sağ qapı,140,250,500,estimate
1268,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Side Body,rocker_panel,Rocker Panel / Side Skirt,Yan ətək (astana paneli),60,110,220,estimate
1269,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Glass,front_windshield,Front Windshield,Ön şüşə,100,180,360,estimate
1270,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Glass,rear_windshield,Rear Windshield,Arxa şüşə,75,140,270,estimate
1271,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Glass,front_left_door_window,Front Left Door Window,Ön sol qapı şüşəsi,35,65,130,estimate
1272,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Glass,front_right_door_window,Front Right Door Window,Ön sağ qapı şüşəsi,35,65,130,estimate
1273,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Glass,rear_left_door_window,Rear Left Door Window,Arxa sol qapı şüşəsi,30,60,120,estimate
1274,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Glass,rear_right_door_window,Rear Right Door Window,Arxa sağ qapı şüşəsi,30,60,120,estimate
1275,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Glass,rear_quarter_window,Rear Quarter Window,Arxa yan (üçbucaq) şüşə,30,55,110,estimate
1276,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Mirrors,left_side_mirror_assembly,Left Side Mirror Assembly,Sol yan güzgü,90,160,320,estimate
1277,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Mirrors,right_side_mirror_assembly,Right Side Mirror Assembly,Sağ yan güzgü,90,160,320,estimate
1278,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Mirrors,mirror_cover,Mirror Cover,Güzgü qapağı,20,35,70,estimate
1279,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Mirrors,mirror_glass,Mirror Glass,Güzgü şüşəsi,15,25,55,estimate
1280,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Roof,roof_panel,Roof Panel,Tavan paneli,170,320,625,estimate
1281,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,front_left_wheel,Front Left Wheel (Rim),Ön sol disk,75,140,270,estimate
1282,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,front_right_wheel,Front Right Wheel (Rim),Ön sağ disk,75,140,270,estimate
1283,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,rear_left_wheel,Rear Left Wheel (Rim),Arxa sol disk,75,140,270,estimate
1284,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,rear_right_wheel,Rear Right Wheel (Rim),Arxa sağ disk,75,140,270,estimate
1285,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,front_left_tire,Front Left Tire,Ön sol şin,60,110,220,estimate
1286,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,front_right_tire,Front Right Tire,Ön sağ şin,60,110,220,estimate
1287,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,rear_left_tire,Rear Left Tire,Arxa sol şin,60,110,220,estimate
1288,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Wheels,rear_right_tire,Rear Right Tire,Arxa sağ şin,60,110,220,estimate
1289,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Exterior Trim,door_handle,Door Handle,Qapı tutacağı,20,40,80,estimate
1290,Hyundai,Elantra,Sedan,AD (facelift),2019,2020,Exterior Trim,fuel_filler_door,Fuel Filler Door,Yanacaq çəninin qapağı,25,45,90,estimate
1291,Hyundai,Elantra,Sedan,CN7 (pre-facelift),2021,2023,Front,front_bumper_cover,Front Bumper Cover,Ön bamper örtüyü,140,250,500,estimate
1292,Hyundai,Elantra,Sedan,CN7 (pre-facelift),2021,2023,Front,front_grille,Front Grille,Ön radiator barmaqlığı,55,100,200,estimate
1293,Hyundai,Elantra,Sedan,CN7 (pre-facelift),2021,2023,Front,hood,Hood (Bonnet),Kapot,150,270,550,estimate
1294,Hyundai,Elantra,Sedan,CN7 (pre-facelift),2021,2023,Front,left_headlight,Left Headlight,Sol ön fara,200,360,725,estimate
1295,Hyundai,Elantra,Sedan,CN7 (pre-facelift),2021,2023,Front,right_headlight,Right Headlight,Sağ ön fara,200,360,725,estimate
